,EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Age,Attrition,DistanceFromHome,Education,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,absences_days,mean_actual_hours,Non-Travel,Travel_Frequently,Travel_Rarely,Human Resources,Research & Development,Sales,Life Sciences,Marketing,Medical,Other,Technical Degree,Healthcare Representative,Laboratory Technician,Manager,Manufacturing Director,Research Director,Research Scientist,Sales Executive,Sales Representative,Divorced,Married,Single
2488,2489,2.0,2.0,3.0,2,3,37,0.0,24,1,1.0,2,32910,1.0,16,3,5.0,2,5,0,3,15,7.08,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2489,2490,3.0,4.0,3.0,4,3,46,0.0,3,4,0.0,1,42720,7.0,13,0,24.0,3,2,2,2,14,8.98,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2490,2491,4.0,1.0,3.0,2,3,36,0.0,27,3,0.0,4,50560,7.0,12,0,15.0,2,12,5,7,14,8.51,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2491,2492,3.0,2.0,2.0,4,3,44,1.0,10,4,1.0,1,28440,1.0,12,0,6.0,2,5,2,3,17,8.26,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2492,2493,3.0,2.0,2.0,3,3,37,0.0,19,2,1.0,2,27030,2.0,14,0,19.0,2,10,4,7,10,5.48,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2493,2494,3.0,4.0,3.0,3,4,35,1.0,15,4,1.0,2,19040,1.0,22,1,10.0,4,10,7,7,8,7.78,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2494,2495,4.0,1.0,3.0,3,3,33,0.0,8,5,1.0,2,82240,6.0,19,0,14.0,3,10,7,6,17,7.02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2495,2496,3.0,4.0,4.0,3,3,28,0.0,9,3,0.0,2,47660,1.0,12,0,5.0,3,5,0,3,14,6.58,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2496,2497,3.0,3.0,3.0,2,3,39,0.0,3,4,0.0,2,26100,7.0,12,0,9.0,2,4,2,2,16,6.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2497,2498,2.0,2.0,3.0,3,3,46,0.0,9,2,1.0,2,57310,8.0,17,0,6.0,2,2,2,2,10,5.93,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2498,2499,3.0,1.0,2.0,3,3,40,0.0,2,2,1.0,1,25390,4.0,12,1,7.0,3,4,0,2,7,5.88,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2499,2500,2.0,1.0,2.0,3,3,42,0.0,7,4,0.0,2,57140,5.0,11,0,10.0,2,0,0,0,11,5.83,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2500,2501,2.0,4.0,3.0,3,3,35,0.0,10,1,0.0,2,43230,2.0,18,3,15.0,3,7,1,7,6,5.99,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2501,2502,1.0,2.0,3.0,3,3,38,0.0,6,4,1.0,3,73360,5.0,11,0,13.0,3,11,3,8,20,6.68,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2502,2503,4.0,1.0,2.0,4,4,34,1.0,2,1,1.0,1,134990,4.0,23,2,11.0,2,7,0,7,18,6.88,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2503,2504,4.0,1.0,1.0,3,3,37,1.0,24,3,1.0,1,137580,1.0,11,1,10.0,5,10,0,8,9,5.56,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2504,2505,3.0,4.0,3.0,2,3,39,0.0,2,1,1.0,2,51550,2.0,18,1,7.0,3,2,2,2,18,5.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2505,2506,1.0,3.0,2.0,3,3,43,0.0,8,5,0.0,3,22580,4.0,18,0,7.0,2,3,1,2,18,6.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2506,2507,2.0,2.0,1.0,1,3,41,0.0,3,3,1.0,3,35970,3.0,13,1,11.0,2,3,1,2,21,6.7,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2507,2508,3.0,3.0,4.0,2,3,41,0.0,1,1,1.0,3,25150,0.0,18,0,23.0,2,22,13,5,9,9.49,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2508,2509,1.0,3.0,3.0,3,3,30,0.0,26,3,0.0,2,44200,9.0,11,0,9.0,3,7,0,2,15,6.27,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2509,2510,4.0,2.0,3.0,2,3,26,1.0,2,1,0.0,3,65780,0.0,15,2,6.0,3,5,1,4,11,7.86,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2510,2511,4.0,2.0,4.0,3,3,46,1.0,10,3,1.0,1,44220,4.0,11,1,13.0,2,9,3,7,14,7.18,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2511,2512,3.0,4.0,3.0,3,3,40,0.0,27,2,0.0,3,102740,4.0,18,0,12.0,3,5,0,3,5,5.97,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2512,2513,2.0,3.0,3.0,2,3,34,0.0,2,3,1.0,2,53430,1.0,14,0,10.0,5,10,4,8,9,6.68,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2513,2514,2.0,2.0,2.0,3,3,58,0.0,2,4,1.0,1,23760,4.0,12,1,37.0,3,16,14,14,5,5.95,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2514,2515,2.0,3.0,4.0,2,3,35,0.0,8,1,0.0,3,53460,0.0,14,0,6.0,3,5,0,3,10,6.66,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2515,2516,3.0,2.0,3.0,3,3,47,0.0,19,5,0.0,2,28270,8.0,14,1,28.0,3,22,14,10,14,9.59,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2516,2517,2.0,1.0,3.0,3,3,40,0.0,1,4,1.0,2,199430,2.0,13,1,15.0,3,7,7,7,17,6.33,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2517,2518,4.0,4.0,2.0,2,3,54,0.0,27,4,1.0,1,31310,4.0,14,0,14.0,3,7,1,7,23,6.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2518,2519,1.0,1.0,3.0,3,3,31,0.0,8,4,0.0,3,25520,2.0,18,0,9.0,2,3,2,2,20,6.49,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2519,2520,3.0,1.0,3.0,3,3,28,0.0,1,2,1.0,3,44770,1.0,15,0,3.0,6,3,1,2,6,6.92,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2520,2521,2.0,4.0,2.0,1,3,38,0.0,19,3,0.0,2,64740,2.0,13,2,20.0,3,4,0,3,6,8.77,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2521,2522,3.0,4.0,3.0,2,3,26,0.0,8,3,0.0,1,30330,1.0,12,0,5.0,2,5,1,2,12,5.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2522,2523,1.0,3.0,3.0,3,3,58,0.0,10,4,0.0,1,29360,2.0,13,1,23.0,3,2,2,2,4,8.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2523,2524,2.0,3.0,1.0,3,4,18,0.0,2,3,1.0,3,186060,1.0,24,2,0.0,4,0,0,0,20,6.58,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2524,2525,4.0,1.0,3.0,3,3,31,1.0,2,3,1.0,3,21680,0.0,14,1,2.0,2,1,0,0,11,5.45,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2525,2526,1.0,1.0,3.0,2,3,29,1.0,8,2,1.0,1,28530,4.0,14,1,4.0,5,2,2,0,3,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2526,2527,3.0,3.0,4.0,2,3,45,0.0,1,4,1.0,1,170480,4.0,15,0,10.0,3,8,5,7,23,6.19,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2527,2528,4.0,2.0,3.0,3,3,36,0.0,2,3,0.0,5,22900,4.0,11,0,15.0,5,1,0,0,8,9.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2528,2529,1.0,4.0,3.0,3,4,43,0.0,8,3,1.0,1,36000,1.0,23,0,7.0,2,7,7,7,6,6.38,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2529,2530,4.0,4.0,2.0,3,3,27,0.0,8,4,1.0,5,21070,0.0,13,0,6.0,2,5,0,2,4,9.58,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2530,2531,4.0,4.0,4.0,3,3,29,0.0,6,2,1.0,1,41150,1.0,11,0,11.0,1,11,3,10,6,6.97,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2531,2532,4.0,4.0,4.0,3,3,32,0.0,9,4,1.0,4,43270,8.0,13,0,4.0,4,0,0,0,20,6.54,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2532,2533,3.0,3.0,2.0,3,3,42,0.0,11,3,1.0,1,178560,3.0,18,0,10.0,2,6,3,3,10,5.78,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2533,2534,2.0,3.0,3.0,2,3,47,0.0,2,2,0.0,5,31960,4.0,14,1,7.0,3,2,2,0,15,5.36,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2534,2535,4.0,4.0,2.0,3,4,46,0.0,1,3,0.0,1,190810,3.0,21,0,12.0,2,9,4,7,12,6.42,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2535,2536,3.0,4.0,3.0,2,3,28,0.0,7,3,1.0,1,89660,1.0,16,1,3.0,3,3,2,2,15,6.76,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2536,2537,4.0,3.0,3.0,3,3,29,0.0,16,3,0.0,1,22100,8.0,11,1,11.0,4,7,1,6,3,7.43,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2537,2538,4.0,3.0,3.0,3,3,42,0.0,2,4,0.0,2,45390,4.0,17,1,8.0,5,0,0,0,16,5.72,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2538,2539,3.0,2.0,2.0,3,3,32,1.0,1,1,1.0,2,27410,7.0,11,0,7.0,3,2,2,2,7,9.66,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2539,2540,1.0,1.0,3.0,3,3,46,0.0,23,1,1.0,2,34910,2.0,14,0,25.0,0,19,2,8,21,6.76,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2540,2541,2.0,3.0,3.0,4,3,27,0.0,2,3,0.0,5,45410,1.0,14,2,9.0,4,9,5,8,23,6.12,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2541,2542,4.0,2.0,3.0,3,4,29,0.0,1,2,1.0,3,26780,1.0,25,1,1.0,3,1,0,0,12,7.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2542,2543,1.0,3.0,3.0,2,3,43,0.0,1,3,1.0,1,73790,7.0,13,2,21.0,3,16,6,14,22,5.39,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2543,2544,4.0,2.0,3.0,2,3,48,0.0,2,3,0.0,2,62720,4.0,14,0,29.0,3,22,12,9,20,5.25,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2544,2545,4.0,4.0,2.0,2,3,29,1.0,13,2,0.0,1,52200,1.0,17,0,1.0,3,1,1,0,20,7.45,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2545,2546,3.0,2.0,3.0,4,4,46,1.0,4,4,0.0,2,27430,5.0,25,1,14.0,1,8,0,7,9,7.11,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2546,2547,4.0,1.0,2.0,3,4,27,0.0,16,4,1.0,3,49980,0.0,20,2,8.0,3,7,7,3,13,6.79,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2547,2548,4.0,4.0,3.0,3,3,39,0.0,2,3,1.0,3,102520,8.0,13,1,7.0,3,2,2,2,18,5.64,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2548,2549,2.0,4.0,4.0,3,3,55,0.0,2,3,0.0,1,27810,8.0,13,1,19.0,2,5,0,4,23,5.26,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2549,2550,2.0,2.0,3.0,4,3,28,0.0,29,2,1.0,2,68520,1.0,18,1,1.0,2,1,0,0,8,6.31,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2550,2551,2.0,4.0,2.0,3,3,30,1.0,12,4,0.0,2,49500,1.0,12,2,1.0,3,1,0,0,6,6.96,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2551,2552,4.0,2.0,3.0,3,3,22,1.0,16,2,0.0,2,35790,1.0,19,3,1.0,3,1,0,0,7,9.72,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2552,2553,2.0,3.0,3.0,2,3,36,0.0,11,3,1.0,1,131910,1.0,14,1,10.0,2,10,1,7,19,8.35,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2553,2554,2.0,3.0,3.0,3,3,31,0.0,2,4,0.0,5,103770,1.0,14,0,10.0,2,10,0,2,6,6.85,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2554,2555,3.0,4.0,3.0,3,3,34,0.0,14,2,0.0,1,22350,2.0,14,1,9.0,2,5,1,0,18,7.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2555,2556,4.0,1.0,3.0,2,3,29,0.0,5,5,0.0,1,105020,3.0,12,0,11.0,4,3,1,2,7,6.44,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2556,2557,4.0,1.0,3.0,4,3,37,0.0,7,2,1.0,1,20110,5.0,13,0,16.0,4,5,0,4,19,7.58,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2557,2558,4.0,2.0,3.0,2,4,35,0.0,2,1,1.0,2,18590,0.0,25,1,4.0,2,3,0,2,7,9.72,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2558,2559,2.0,4.0,2.0,2,3,45,0.0,3,3,0.0,2,37600,0.0,14,1,10.0,2,9,3,8,11,6.37,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2559,2560,2.0,4.0,2.0,1,3,36,0.0,5,3,0.0,4,177790,1.0,17,1,10.0,5,10,0,8,18,5.66,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2560,2561,1.0,1.0,3.0,3,3,40,0.0,3,3,1.0,1,68330,2.0,13,0,22.0,3,19,11,16,21,5.78,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2561,2562,2.0,3.0,2.0,2,3,26,0.0,26,2,1.0,2,68120,1.0,13,0,1.0,2,1,1,0,8,8.54,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2562,2563,1.0,3.0,2.0,2,4,27,0.0,4,3,1.0,2,51710,0.0,20,1,9.0,1,8,0,7,18,6.61,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2563,2564,4.0,4.0,3.0,4,3,48,0.0,2,3,1.0,2,197400,3.0,14,0,24.0,2,22,4,7,6,6.54,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2564,2565,2.0,1.0,3.0,3,3,44,0.0,1,2,1.0,4,187110,2.0,12,1,10.0,0,2,2,2,17,6.22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2565,2566,4.0,1.0,3.0,3,3,34,1.0,27,2,0.0,1,36920,1.0,12,1,5.0,5,5,3,0,18,9.1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2566,2567,1.0,4.0,3.0,3,4,56,1.0,1,2,0.0,5,25590,1.0,21,0,5.0,3,4,1,0,9,6.16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2567,2568,3.0,2.0,1.0,3,3,36,0.0,13,3,0.0,3,25170,2.0,14,0,12.0,3,4,1,3,13,6.57,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2568,2569,3.0,2.0,3.0,3,3,41,0.0,5,3,0.0,1,66230,5.0,18,0,14.0,3,5,1,4,16,5.59,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2569,2570,3.0,1.0,4.0,3,3,42,0.0,7,3,0.0,2,182650,9.0,12,1,18.0,4,13,5,7,19,6.47,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2570,2571,3.0,4.0,3.0,2,4,31,0.0,9,4,0.0,1,161240,2.0,23,1,8.0,2,5,1,4,10,7.55,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2571,2572,4.0,4.0,2.0,3,3,34,0.0,8,1,0.0,3,25850,3.0,12,0,9.0,5,4,0,1,5,8.62,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2572,2573,1.0,3.0,2.0,4,4,31,0.0,25,2,0.0,3,182130,8.0,21,2,4.0,3,2,2,2,21,5.77,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2573,2574,3.0,4.0,3.0,4,3,26,0.0,16,2,1.0,2,83800,0.0,14,0,8.0,3,7,7,7,6,5.49,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2574,2575,2.0,3.0,3.0,3,3,45,0.0,8,4,0.0,2,29940,4.0,18,1,12.0,2,4,0,3,6,7.05,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2575,2576,2.0,3.0,2.0,3,3,33,0.0,1,3,0.0,5,12230,1.0,13,1,10.0,3,10,0,9,11,5.65,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
